holiday,temp,rain,snow,weather,traffic_volume,year,month,day,hour,minute,second
7,298.59,0,0,1,3932,2016,7,30,13,0,0
7,299.41,0,0,1,3993,2016,7,30,14,0,0
7,299.47,0,0,1,4039,2016,7,30,15,0,0
7,299.91,0,0,1,4128,2016,7,30,16,0,0
7,299.39,0,0,1,4093,2016,7,30,17,0,0
7,298.17,0,0,6,3553,2016,7,30,18,0,0
7,298.23,0,0,1,3075,2016,7,30,19,0,0
7,297.05,0,0,1,2838,2016,7,30,20,0,0
7,295.28,0,0,1,2892,2016,7,30,21,0,0
7,293.84,0,0,1,2713,2016,7,30,22,0,0
7,293.1,0,0,1,2096,2016,7,30,23,0,0
7,292.65,0,0,1,664,2016,7,31,0,0,0
7,292.46,0,0,1,471,2016,7,31,1,0,0
7,292.31,0,0,1,330,2016,7,31,2,0,0
7,292.08,0,0,1,204,2016,7,31,3,0,0
7,292.02,0,0,6,196,2016,7,31,4,0,0
7,291.84,0,0,1,631,2016,7,31,5,0,0
7,291.79,0,0,5,1033,2016,7,31,6,0,0
7,292.3,0,0,5,1314,2016,7,31,7,0,0
7,293.68,0,0,1,1872,2016,7,31,8,0,0
7,295.11,0,0,1,1316,2016,7,31,9,0,0
7,296.14,0,0,1,1872,2016,7,31,10,0,0
7,298,0,0,1,1825,2016,7,31,11,0,0
7,299.04,0,0,1,2230,2016,7,31,12,0,0
7,300.21,0,0,1,3932,2016,7,31,13,0,0
7,300.17,0,0,1,3993,2016,7,31,14,0,0
7,301.01,0,0,1,4039,2016,7,31,15,0,0
7,300.9,0,0,1,4128,2016,7,31,16,0,0
7,300.78,0,0,1,4093,2016,7,31,17,0,0
7,300.48,0,0,1,3553,2016,7,31,18,0,0
7,299.62,0,0,8,3075,2016,7,31,19,0,0
7,298.77,0,0,1,2838,2016,7,31,20,0,0
7,297.36,0,0,1,2892,2016,7,31,21,0,0
7,296.62,0,0,1,2713,2016,7,31,22,0,0
7,295.94,0,0,1,2096,2016,7,31,23,0,0
7,295.3,0,0,1,705,2016,8,1,0,0,0
7,294.95,0,0,1,485,2016,8,1,1,0,0
7,294.83,0,0,1,296,2016,8,1,2,0,0
7,294.24,0.3,0,6,394,2016,8,1,3,0,0
7,293.7,0,0,8,886,2016,8,1,4,0,0
7,293.53,0,0,1,2814,2016,8,1,5,0,0
7,293.25,0,0,5,5049,2016,8,1,6,0,0
7,293.54,0,0,1,5874,2016,8,1,7,0,0
7,294.99,0,0,1,5159,2016,8,1,8,0,0
7,296.54,0,0,1,4454,2016,8,1,9,0,0
7,297.63,0,0,1,3512,2016,8,1,10,0,0
7,299.18,0,0,1,4592,2016,8,1,11,0,0
7,299.77,0,0,1,4517,2016,8,1,12,0,0
7,300.8,0,0,1,4366,2016,8,1,13,0,0
7,301.48,0,0,1,4614,2016,8,1,14,0,0
7,301.69,0,0,1,4963,2016,8,1,15,0,0
7,301.85,0,0,1,5940,2016,8,1,16,0,0
7,301.18,0,0,1,5466,2016,8,1,17,0,0
7,300.65,0,0,1,4000,2016,8,1,18,0,0
7,300.1,0,0,6,2878,2016,8,1,19,0,0
7,298.97,0,0,1,2495,2016,8,1,20,0,0
7,298.17,0,0,1,2388,2016,8,1,21,0,0
7,297.14,0,0,1,1898,2016,8,1,22,0,0
7,296.78,0,0,1,1184,2016,8,1,23,0,0
7,296.35,0,0,1,674,2016,8,2,0,0,0
7,296.38,0,0,1,529,2016,8,2,1,0,0
7,296.24,0,0,1,424,2016,8,2,2,0,0
7,295.73,0,0,8,465,2016,8,2,3,0,0
7,295.39,0,0,1,1005,2016,8,2,4,0,0
7,295.27,0,0,1,3009,2016,8,2,5,0,0
7,295.25,0,0,1,5344,2016,8,2,6,0,0
7,295.41,0,0,5,6485,2016,8,2,7,0,0
7,296.3,0,0,1,5462,2016,8,2,8,0,0
7,297.55,0,0,1,4554,2016,8,2,9,0,0
7,298.68,0,0,1,4250,2016,8,2,10,0,0
7,300.48,0,0,1,4390,2016,8,2,11,0,0
7,300.78,0,0,1,4452,2016,8,2,12,0,0
7,302,0,0,1,4600,2016,8,2,13,0,0
7,302.78,0,0,10,4923,2016,8,2,14,0,0
7,303.32,0,0,1,5261,2016,8,2,15,0,0
7,302.74,0,0,1,6114,2016,8,2,16,0,0
7,303.37,0,0,1,5720,2016,8,2,17,0,0
7,303.19,0,0,1,4094,2016,8,2,18,0,0
7,302.53,0,0,1,3166,2016,8,2,19,0,0
7,300.82,0,0,1,2698,2016,8,2,20,0,0
7,299.18,0,0,8,2514,2016,8,2,21,0,0
7,297.92,0,0,1,2296,2016,8,2,22,0,0
7,297.58,0,0,1,1217,2016,8,2,23,0,0
7,296.93,0,0,1,662,2016,8,3,0,0,0
7,296.35,0,0,8,432,2016,8,3,1,0,0
7,295.75,0,0,1,667,2016,8,3,2,0,0
7,295.06,0.6,0,6,434,2016,8,3,3,0,0
7,294.33,0,0,5,894,2016,8,3,4,0,0
7,294.33,0,0,3,894,2016,8,3,4,0,0
7,294,0,0,3,2875,2016,8,3,5,0,0
7,294,0,0,5,2875,2016,8,3,5,0,0
7,293.5,0,0,3,5194,2016,8,3,6,0,0
7,293.5,0,0,5,5194,2016,8,3,6,0,0
7,294.11,0,0,3,5897,2016,8,3,7,0,0
7,294.11,0,0,5,5897,2016,8,3,7,0,0
7,296.11,0,0,5,5748,2016,8,3,8,0,0
7,298.68,0,0,1,4442,2016,8,3,9,0,0
7,299.98,0,0,1,4120,2016,8,3,10,0,0
7,302.09,0,0,8,4122,2016,8,3,11,0,0
7,302.92,0,0,1,4197,2016,8,3,12,0,0
7,303.89,0,0,1,4178,2016,8,3,13,0,0
7,304.15,0,0,1,4382,2016,8,3,14,0,0
7,304.24,0,0,8,5377,2016,8,3,15,0,0
7,304.24,0,0,8,6064,2016,8,3,16,0,0
7,304.02,0,0,8,5818,2016,8,3,17,0,0
7,303.67,0,0,8,4594,2016,8,3,18,0,0
7,301.93,0,0,8,3003,2016,8,3,19,0,0
7,300.83,0,0,8,2579,2016,8,3,20,0,0
7,299.17,0,0,8,2360,2016,8,3,21,0,0
7,298.3,0,0,8,1618,2016,8,3,22,0,0
7,298.09,0,0,8,1275,2016,8,3,23,0,0
7,297.83,0,0,1,766,2016,8,4,0,0,0
7,297.74,0,0,1,508,2016,8,4,1,0,0
7,297.33,0,0,1,492,2016,8,4,2,0,0
7,297.37,0,0,8,470,2016,8,4,3,0,0
7,297.44,0,0,8,928,2016,8,4,4,0,0
7,297.62,0,0,8,2770,2016,8,4,5,0,0
7,296.95,0,0,1,4912,2016,8,4,6,0,0
7,294.92,16.51,0,6,5724,2016,8,4,7,0,0
7,294.06,12.83,0,6,4669,2016,8,4,8,0,0
7,293.83,0.64,0,6,4732,2016,8,4,9,0,0
7,294.61,0.25,0,6,4272,2016,8,4,10,0,0
7,295.68,0.28,0,6,4517,2016,8,4,11,0,0
7,296.58,0.3,0,6,4858,2016,8,4,12,0,0
7,298.62,0,0,6,4835,2016,8,4,13,0,0
7,300.36,0,0,6,5131,2016,8,4,14,0,0
7,300.82,0,0,6,5670,2016,8,4,15,0,0
7,301.02,0,0,6,6056,2016,8,4,16,0,0
7,300.48,0,0,6,5308,2016,8,4,17,0,0
7,299.6,0,0,8,4243,2016,8,4,18,0,0
7,297.7,0,0,8,3089,2016,8,4,19,0,0
7,296,0,0,8,3103,2016,8,4,20,0,0
7,293.36,0,0,8,3048,2016,8,4,21,0,0
7,292.37,0,0,8,2378,2016,8,4,22,0,0
7,292.14,0,0,8,1424,2016,8,4,23,0,0
7,292.08,0,0,8,1022,2016,8,5,0,0,0
7,291.7,0,0,8,584,2016,8,5,1,0,0
7,291.37,0,0,8,583,2016,8,5,2,0,0
7,290.96,0,0,8,586,2016,8,5,3,0,0
7,290.61,0,0,8,926,2016,8,5,4,0,0
7,289.6,0,0,8,2756,2016,8,5,5,0,0
7,289.17,0,0,8,4950,2016,8,5,6,0,0
7,289.37,0,0,8,5720,2016,8,5,7,0,0
7,291.05,0,0,8,5069,2016,8,5,8,0,0
7,292.54,0,0,8,4510,2016,8,5,9,0,0
7,293.61,0,0,8,4668,2016,8,5,10,0,0
7,295.47,0,0,8,4694,2016,8,5,11,0,0
7,296.47,0,0,8,5011,2016,8,5,12,0,0
7,297,0,0,8,4781,2016,8,5,13,0,0
7,296.69,0,0,8,5088,2016,8,5,14,0,0
7,297.77,0,0,8,5382,2016,8,5,15,0,0
7,298.11,0,0,8,5592,2016,8,5,16,0,0
7,297.37,0,0,8,4947,2016,8,5,17,0,0
7,296.9,0,0,8,4457,2016,8,5,18,0,0
7,296.35,0,0,8,3516,2016,8,5,19,0,0
7,294.51,0,0,8,2755,2016,8,5,20,0,0
7,292.15,0,0,8,3021,2016,8,5,21,0,0
7,291.03,0,0,8,3274,2016,8,5,22,0,0
7,290.03,0,0,8,2497,2016,8,5,23,0,0
7,289.47,0,0,8,1794,2016,8,6,0,0,0
7,288.92,0,0,8,1178,2016,8,6,1,0,0
7,288.47,0,0,8,896,2016,8,6,2,0,0
7,288.74,0,0,8,642,2016,8,6,3,0,0
7,287.91,0,0,8,680,2016,8,6,4,0,0
7,287.25,0,0,8,1123,2016,8,6,5,0,0
7,287.14,0,0,8,1885,2016,8,6,6,0,0
7,288.19,0,0,8,2409,2016,8,6,7,0,0
7,290.51,0,0,8,3151,2016,8,6,8,0,0
7,292.6,0,0,8,4183,2016,8,6,9,0,0
7,294.39,0,0,8,4721,2016,8,6,10,0,0
7,296.48,0,0,8,4826,2016,8,6,11,0,0
7,297.25,0,0,8,4805,2016,8,6,12,0,0
7,298.25,0,0,8,4597,2016,8,6,13,0,0
7,299.01,0,0,8,4773,2016,8,6,14,0,0
7,299.8,0,0,8,4850,2016,8,6,15,0,0
7,299.49,0,0,8,4482,2016,8,6,16,0,0
7,298.86,0,0,8,4333,2016,8,6,17,0,0
7,298.88,0,0,8,4175,2016,8,6,18,0,0
7,297.91,0,0,8,3470,2016,8,6,19,0,0
7,295.63,0,0,8,3544,2016,8,6,20,0,0
7,292.93,0,0,8,3225,2016,8,6,21,0,0
7,291.19,0,0,8,3069,2016,8,6,22,0,0
7,290.53,0,0,8,2368,2016,8,6,23,0,0
7,289.91,0,0,8,1875,2016,8,7,0,0,0
7,289.47,0,0,8,1023,2016,8,7,1,0,0
7,289.02,0,0,8,814,2016,8,7,2,0,0
7,288.57,0,0,1,561,2016,8,7,3,0,0
7,288.34,0,0,1,541,2016,8,7,4,0,0
7,288.02,0,0,1,714,2016,8,7,5,0,0
7,287.64,0,0,1,1038,2016,8,7,6,0,0
7,288.64,0,0,1,1477,2016,8,7,7,0,0
7,289.91,0,0,1,2028,2016,8,7,8,0,0
7,293.38,0,0,8,2897,2016,8,7,9,0,0
7,295.47,0,0,8,3764,2016,8,7,10,0,0
7,298,0,0,1,4185,2016,8,7,11,0,0
7,298.82,0,0,1,4984,2016,8,7,12,0,0
7,299.59,0,0,1,4799,2016,8,7,13,0,0
7,300.48,0,0,1,4693,2016,8,7,14,0,0
7,301.49,0,0,1,4673,2016,8,7,15,0,0
7,301.35,0,0,1,4586,2016,8,7,16,0,0
7,300.68,0,0,1,4593,2016,8,7,17,0,0
7,299.92,0,0,8,4350,2016,8,7,18,0,0
7,298.93,0,0,8,3838,2016,8,7,19,0,0
7,295.99,0,0,8,3353,2016,8,7,20,0,0
7,294.38,0,0,8,2777,2016,8,7,21,0,0
7,293.11,0,0,8,2628,2016,8,7,22,0,0
7,292.29,0,0,8,1702,2016,8,7,23,0,0
7,291.93,0,0,8,848,2016,8,8,0,0,0
7,291.81,0,0,8,660,2016,8,8,1,0,0
7,291.36,0,0,8,440,2016,8,8,2,0,0
7,290.8,0,0,8,457,2016,8,8,3,0,0
7,289.94,0,0,8,966,2016,8,8,4,0,0
7,289.61,0,0,8,2812,2016,8,8,5,0,0
7,289.5,0,0,8,5151,2016,8,8,6,0,0
7,290.51,0,0,8,5738,2016,8,8,7,0,0
7,292.98,0,0,1,5366,2016,8,8,8,0,0
7,294.81,0,0,1,4386,2016,8,8,9,0,0
7,296.28,0,0,1,4061,2016,8,8,10,0,0
7,297.71,0,0,1,4266,2016,8,8,11,0,0
7,298.83,0,0,8,4473,2016,8,8,12,0,0
7,299.58,0,0,8,4747,2016,8,8,13,0,0
7,299.95,0,0,8,4748,2016,8,8,14,0,0
7,300.71,0,0,8,5110,2016,8,8,15,0,0
7,300.37,0,0,8,5828,2016,8,8,16,0,0
7,300.04,0,0,8,5430,2016,8,8,17,0,0
7,299.6,0,0,8,4093,2016,8,8,18,0,0
7,298.6,0,0,8,2935,2016,8,8,19,0,0
7,296.83,0,0,8,2542,2016,8,8,20,0,0
7,295.16,0,0,1,2197,2016,8,8,21,0,0
7,294.25,0,0,1,1566,2016,8,8,22,0,0
7,294.04,0,0,1,1082,2016,8,8,23,0,0
7,293.82,0,0,1,662,2016,8,9,0,0,0
7,294.06,0,0,1,554,2016,8,9,1,0,0
7,293.61,0,0,1,440,2016,8,9,2,0,0
7,293.03,0.6,0,6,484,2016,8,9,3,0,0
7,292.92,0.3,0,6,986,2016,8,9,4,0,0
7,292.63,0,0,1,2999,2016,8,9,5,0,0
7,295.59,0,0,1,5396,2016,8,9,6,0,0
7,295.59,0,0,1,6148,2016,8,9,7,0,0
7,295.59,0,0,1,4748,2016,8,9,8,0,0
7,299.001,0,0,1,4334,2016,8,9,9,0,0
7,299.001,0,0,1,4107,2016,8,9,10,0,0
7,299.001,0,0,1,4239,2016,8,9,11,0,0
7,302.588,0,0,1,4478,2016,8,9,12,0,0
7,302.588,0,0,1,4414,2016,8,9,13,0,0
7,302.588,0,0,1,4525,2016,8,9,14,0,0
7,304.775,0,0,8,4694,2016,8,9,15,0,0
7,304.775,0,0,8,6074,2016,8,9,16,0,0
7,304.775,0,0,8,5617,2016,8,9,17,0,0
7,304.399,0,0,8,4214,2016,8,9,18,0,0
7,304.399,0,0,8,3032,2016,8,9,19,0,0
7,304.399,0,0,8,2639,2016,8,9,20,0,0
7,299.781,0,0,8,2766,2016,8,9,21,0,0
7,299.781,0,0,8,2781,2016,8,9,22,0,0
7,299.781,0,0,8,2634,2016,8,9,23,0,0
7,297.31,0,0,8,811,2016,8,10,0,0,0
7,297.04,0,0,8,534,2016,8,10,1,0,0
7,296.83,0,0,8,443,2016,8,10,2,0,0
7,296.59,0,0,1,485,2016,8,10,3,0,0
7,296.43,0,0,1,1045,2016,8,10,4,0,0
7,297.66,0,0,1,2899,2016,8,10,5,0,0
7,295.58,0,0,8,5218,2016,8,10,6,0,0
7,295.37,0,0,8,6200,2016,8,10,7,0,0
7,295.7,0,0,8,5686,2016,8,10,8,0,0
7,296.8,0,0,8,4255,2016,8,10,9,0,0
7,298.45,0,0,8,4119,2016,8,10,10,0,0
7,300.65,0,0,8,4146,2016,8,10,11,0,0
7,301.67,0,0,8,4283,2016,8,10,12,0,0
7,303.8,0,0,8,4243,2016,8,10,13,0,0
7,304.49,0,0,8,4443,2016,8,10,14,0,0
7,304.6,0,0,8,4626,2016,8,10,15,0,0
7,304.37,0,0,8,6010,2016,8,10,16,0,0
7,302.59,0,0,8,6033,2016,8,10,17,0,0
7,301.49,0,0,1,4554,2016,8,10,18,0,0
7,299.06,0,0,1,3390,2016,8,10,19,0,0
7,295.87,5.08,0,6,2505,2016,8,10,20,0,0
7,292.7,18.42,0,6,1904,2016,8,10,21,0,0
7,292.81,1.78,0,6,1791,2016,8,10,22,0,0
7,293.12,5.06,0,6,1089,2016,8,10,23,0,0
7,292.82,1.49,0,6,814,2016,8,11,0,0,0
7,292.38,3.3,0,6,539,2016,8,11,1,0,0
7,292.59,1.95,0,6,442,2016,8,11,2,0,0
7,292.58,9,0,6,478,2016,8,11,3,0,0
7,292.82,3.94,0,6,941,2016,8,11,4,0,0
7,292.72,8.86,0,6,2736,2016,8,11,5,0,0
7,292.6,1.52,0,6,4953,2016,8,11,6,0,0
7,292.71,0.25,0,6,5863,2016,8,11,7,0,0
7,293.02,0,0,6,5568,2016,8,11,8,0,0
7,293.98,0,0,6,4785,2016,8,11,9,0,0
7,294.47,0,0,6,4369,2016,8,11,10,0,0
7,296.28,0,0,1,4696,2016,8,11,11,0,0
7,296.91,0,0,1,4622,2016,8,11,12,0,0
7,299.24,0,0,1,4643,2016,8,11,13,0,0
7,299.29,0,0,1,5154,2016,8,11,14,0,0
7,300.59,0,0,1,5365,2016,8,11,15,0,0
7,299.75,0,0,1,6048,2016,8,11,16,0,0
7,299.82,0,0,6,5648,2016,8,11,17,0,0
7,299.18,0,0,6,4252,2016,8,11,18,0,0
7,298.46,0,0,6,3353,2016,8,11,19,0,0
7,297.31,0,0,6,2859,2016,8,11,20,0,0
7,296.47,0,0,6,3055,2016,8,11,21,0,0
7,295.7,0,0,6,2726,2016,8,11,22,0,0
7,295.26,0,0,6,1358,2016,8,11,23,0,0
7,295.22,0,0,6,874,2016,8,12,0,0,0
7,295.03,0,0,6,556,2016,8,12,1,0,0
7,294.77,0,0,6,436,2016,8,12,2,0,0
7,294.36,0,0,6,549,2016,8,12,3,0,0
7,293.81,0,0,6,1056,2016,8,12,4,0,0
7,293.77,0,0,1,2864,2016,8,12,5,0,0
7,293.36,0,0,1,5232,2016,8,12,6,0,0
7,293.37,0,0,1,6034,2016,8,12,7,0,0
7,294.13,0,0,1,5393,2016,8,12,8,0,0
7,295.04,0,0,1,4497,2016,8,12,9,0,0
7,295.78,0,0,1,4222,2016,8,12,10,0,0
7,295.65,0,0,1,4394,2016,8,12,11,0,0
7,295.99,0,0,1,4520,2016,8,12,12,0,0
7,297.73,0,0,1,4568,2016,8,12,13,0,0
7,298.15,0,0,1,4773,2016,8,12,14,0,0
7,297.26,0,0,1,5442,2016,8,12,15,0,0
7,295.88,1.34,0,6,5729,2016,8,12,16,0,0
7,294.58,5.99,0,6,4877,2016,8,12,17,0,0
7,293.99,8,0,6,3942,2016,8,12,18,0,0
7,293.54,1.27,0,6,3045,2016,8,12,19,0,0
7,293.48,0,0,6,2620,2016,8,12,20,0,0
7,293.06,0,0,6,2611,2016,8,12,21,0,0
7,292.83,0,0,6,2451,2016,8,12,22,0,0
7,292.5,0,0,6,1752,2016,8,12,23,0,0
7,292.16,0,0,8,1721,2016,8,13,0,0,0
7,291.92,0.25,0,6,1165,2016,8,13,1,0,0
7,292.04,0,0,8,692,2016,8,13,2,0,0
7,291.01,1.2,0,6,404,2016,8,13,3,0,0
7,290.2,0,0,8,294,2016,8,13,4,0,0
7,289.71,0,0,8,508,2016,8,13,5,0,0
7,289.67,0.25,0,6,862,2016,8,13,6,0,0
7,289.69,0,0,8,1115,2016,8,13,7,0,0
7,290.8,0,0,8,1741,2016,8,13,8,0,0
7,291.93,0,0,8,2687,2016,8,13,9,0,0
7,294.61,0,0,8,3586,2016,8,13,10,0,0
7,296.71,0,0,8,4009,2016,8,13,11,0,0
7,297.43,0,0,8,4037,2016,8,13,12,0,0
7,299.13,0,0,8,4040,2016,8,13,13,0,0
7,299.04,0,0,1,4203,2016,8,13,14,0,0
7,299.66,0,0,1,4195,2016,8,13,15,0,0
7,298.96,0,0,1,4226,2016,8,13,16,0,0
7,298.83,0,0,8,4001,2016,8,13,17,0,0
7,297.86,0,0,8,3942,2016,8,13,18,0,0
7,296.6,0,0,8,3782,2016,8,13,19,0,0
7,294.53,0,0,8,3650,2016,8,13,20,0,0
7,293.14,0,0,1,3258,2016,8,13,21,0,0
7,292.7,0,0,1,3292,2016,8,13,22,0,0
7,291.99,0,0,1,2239,2016,8,13,23,0,0
7,291.17,0,0,1,1721,2016,8,14,0,0,0
7,290.7,0,0,1,1165,2016,8,14,1,0,0
7,290.14,0,0,1,692,2016,8,14,2,0,0
7,290.13,0,0,1,404,2016,8,14,3,0,0
7,289.48,0,0,1,294,2016,8,14,4,0,0
7,289.03,0,0,1,468,2016,8,14,5,0,0
7,288.76,0,0,1,791,2016,8,14,6,0,0
7,289.27,0,0,1,1021,2016,8,14,7,0,0
7,290.36,0,0,8,1591,2016,8,14,8,0,0
7,293.25,0,0,8,2452,2016,8,14,9,0,0
7,294.62,0,0,8,3046,2016,8,14,10,0,0
7,297.69,0,0,8,3830,2016,8,14,11,0,0
7,298.24,0,0,8,4187,2016,8,14,12,0,0
7,299.48,0,0,8,3874,2016,8,14,13,0,0
7,299.88,0,0,8,4243,2016,8,14,14,0,0
7,300.48,0,0,8,4229,2016,8,14,15,0,0
7,300.22,0,0,8,4282,2016,8,14,16,0,0
7,299.35,0,0,8,3892,2016,8,14,17,0,0
7,298.58,0,0,8,3788,2016,8,14,18,0,0
7,297.37,0,0,8,3510,2016,8,14,19,0,0
7,294.94,0,0,8,3282,2016,8,14,20,0,0
7,293.04,0,0,8,2601,2016,8,14,21,0,0
7,291.55,0,0,8,2031,2016,8,14,22,0,0
7,291.35,0,0,8,1311,2016,8,14,23,0,0
7,290.8,0,0,8,616,2016,8,15,0,0,0
7,290.37,0,0,8,393,2016,8,15,1,0,0
7,290.36,0,0,8,270,2016,8,15,2,0,0
7,289.8,0,0,8,314,2016,8,15,3,0,0
7,289.48,0,0,8,859,2016,8,15,4,0,0
7,289.17,0,0,8,2739,2016,8,15,5,0,0
7,290.38,0,0,8,5016,2016,8,15,6,0,0
7,289.35,0,0,8,5876,2016,8,15,7,0,0
7,291.59,0,0,8,5284,2016,8,15,8,0,0
7,293.63,0,0,8,4322,2016,8,15,9,0,0
7,296.41,0,0,8,4201,2016,8,15,10,0,0
7,297.63,0,0,8,4344,2016,8,15,11,0,0
7,298.81,0,0,8,4510,2016,8,15,12,0,0
7,300.27,0,0,8,4800,2016,8,15,13,0,0
7,300.27,0,0,8,4730,2016,8,15,14,0,0
7,300.23,0,0,8,5014,2016,8,15,15,0,0
7,299.13,0,0,8,5982,2016,8,15,16,0,0
7,298.67,0,0,1,5421,2016,8,15,17,0,0
7,298.53,0,0,1,3903,2016,8,15,18,0,0
7,297.28,0,0,1,2900,2016,8,15,19,0,0
7,295.81,0,0,1,2605,2016,8,15,20,0,0
7,294.13,0,0,8,2132,2016,8,15,21,0,0
7,293.86,0,0,8,1545,2016,8,15,22,0,0
7,293.39,0,0,8,971,2016,8,15,23,0,0
7,292.84,0,0,8,637,2016,8,16,0,0,0
7,292.37,0,0,8,406,2016,8,16,1,0,0
7,292.84,0,0,1,271,2016,8,16,2,0,0
7,292.64,0,0,1,349,2016,8,16,3,0,0
7,291.93,0,0,1,824,2016,8,16,4,0,0
7,291.96,0,0,1,2908,2016,8,16,5,0,0
7,291.81,0,0,1,5291,2016,8,16,6,0,0
7,292.16,0,0,1,5969,2016,8,16,7,0,0
7,293.69,0,0,1,5373,2016,8,16,8,0,0
7,296.26,0,0,1,4759,2016,8,16,9,0,0
7,297.7,0,0,1,4454,2016,8,16,10,0,0
7,300.23,0,0,8,4553,2016,8,16,11,0,0
7,301.14,0,0,8,4646,2016,8,16,12,0,0
7,300.7,0,0,8,4514,2016,8,16,13,0,0
7,300.51,0,0,8,4838,2016,8,16,14,0,0
7,300.44,0,0,8,5254,2016,8,16,15,0,0
7,298.88,4.06,0,6,5860,2016,8,16,16,0,0
7,297.71,31.75,0,6,4913,2016,8,16,17,0,0
7,296.15,0.28,0,6,3881,2016,8,16,18,0,0
7,294.08,3.05,0,6,2703,2016,8,16,19,0,0
7,292.38,0,0,8,2445,2016,8,16,20,0,0
7,291.94,0,0,8,2178,2016,8,16,21,0,0
7,291.35,0,0,8,1718,2016,8,16,22,0,0
7,290.8,0,0,8,1086,2016,8,16,23,0,0
7,290.91,0,0,8,740,2016,8,17,0,0,0
7,290.23,0,0,8,530,2016,8,17,1,0,0
7,290.2,0,0,8,392,2016,8,17,2,0,0
7,290.4,0.9,0,6,393,2016,8,17,3,0,0
7,289.7,0,0,8,925,2016,8,17,4,0,0
7,289.5,0,0,8,2841,2016,8,17,5,0,0
7,288.99,0,0,8,5420,2016,8,17,6,0,0
7,288.78,0,0,8,5657,2016,8,17,7,0,0
7,291.62,0,0,8,5853,2016,8,17,8,0,0
7,293.24,0,0,8,4681,2016,8,17,9,0,0
7,295.02,0.25,0,6,4154,2016,8,17,10,0,0
7,297.65,0,0,8,4484,2016,8,17,11,0,0
7,300.02,0,0,8,4738,2016,8,17,12,0,0
7,301.22,0,0,8,4584,2016,8,17,13,0,0
7,302.04,0,0,8,5123,2016,8,17,14,0,0
7,303.02,0,0,8,5219,2016,8,17,15,0,0
7,302.68,0,0,8,6104,2016,8,17,16,0,0
7,301.4,0,0,8,5382,2016,8,17,17,0,0
7,300.93,0,0,8,4084,2016,8,17,18,0,0
7,299.38,0,0,8,3091,2016,8,17,19,0,0
7,297.67,0,0,8,2870,2016,8,17,20,0,0
7,295.82,0,0,8,2486,2016,8,17,21,0,0
7,294.24,0,0,8,1689,2016,8,17,22,0,0
7,293.3,0,0,8,1149,2016,8,17,23,0,0
7,292.7,0,0,8,620,2016,8,18,0,0,0
7,292.35,0,0,8,387,2016,8,18,1,0,0
7,292.19,0,0,8,314,2016,8,18,2,0,0
7,291.89,2.79,0,6,396,2016,8,18,3,0,0
7,291.53,0,0,1,860,2016,8,18,4,0,0
7,291.37,0,0,8,2782,2016,8,18,5,0,0
7,291.22,0,0,8,5171,2016,8,18,6,0,0
7,291.8,0.25,0,6,5906,2016,8,18,7,0,0
7,294.03,0,0,8,5386,2016,8,18,8,0,0
7,296.15,0,0,8,4638,2016,8,18,9,0,0
7,298.18,0,0,8,4416,2016,8,18,10,0,0
7,299.47,0,0,8,4729,2016,8,18,11,0,0
7,299.37,0,0,8,4767,2016,8,18,12,0,0
7,298.68,0.3,0,6,4144,2016,8,18,13,0,0
7,298.07,0,0,8,4725,2016,8,18,14,0,0
7,298.25,0,0,8,5343,2016,8,18,15,0,0
7,297.19,0.25,0,6,6021,2016,8,18,16,0,0
7,296.09,0.28,0,6,5800,2016,8,18,17,0,0
7,296.18,0.25,0,6,4522,2016,8,18,18,0,0
7,295.66,0,0,1,3093,2016,8,18,19,0,0
7,294.88,0,0,1,2670,2016,8,18,20,0,0
7,294.52,0.25,0,6,2403,2016,8,18,21,0,0
7,294.05,1.27,0,6,1877,2016,8,18,22,0,0
7,293.96,0.76,0,6,1169,2016,8,18,23,0,0
7,294.05,0.25,0,6,922,2016,8,19,0,0,0
7,293.93,0,0,6,617,2016,8,19,1,0,0
7,293.84,0,0,6,556,2016,8,19,2,0,0
7,292.16,5.41,0,6,526,2016,8,19,3,0,0
7,291.99,2.2,0,6,853,2016,8,19,4,0,0
7,292.16,0.76,0,6,2521,2016,8,19,5,0,0
7,291.82,0,0,6,4740,2016,8,19,6,0,0
7,291.7,1.27,0,6,5800,2016,8,19,7,0,0
7,292,0,0,6,4986,2016,8,19,8,0,0
7,292.27,0,0,1,4623,2016,8,19,9,0,0
7,292.93,0,0,1,4384,2016,8,19,10,0,0
7,293.92,0,0,6,4881,2016,8,19,11,0,0
7,295.07,0,0,1,5330,2016,8,19,12,0,0
7,296.06,0,0,1,4926,2016,8,19,13,0,0
7,297.41,0,0,1,5347,2016,8,19,14,0,0
7,296.49,0,0,1,5631,2016,8,19,15,0,0
7,296.24,0,0,1,6128,2016,8,19,16,0,0
7,295.6,0,0,1,5259,2016,8,19,17,0,0
7,294.24,0.25,0,6,4065,2016,8,19,18,0,0
7,292.83,0.51,0,6,3258,2016,8,19,19,0,0
7,291.72,1.02,0,6,3052,2016,8,19,20,0,0
7,291.08,0.76,0,6,2718,2016,8,19,21,0,0
7,290.53,0.25,0,6,2407,2016,8,19,22,0,0
7,290.59,0.25,0,6,1887,2016,8,19,23,0,0
7,290.5,0,0,6,1192,2016,8,20,0,0,0
7,290.62,0,0,6,772,2016,8,20,1,0,0
7,290.37,0,0,6,588,2016,8,20,2,0,0
7,290.16,0,0,6,400,2016,8,20,3,0,0
